frame,ID,xmin,ymin,xmax,ymax,remove,x,y,velocity
1682,4807,40,397,55,404,False,47.5,400.5,0.0
1682,7425,59,74,71,89,False,65.0,81.5,0.5
1682,9809,602,222,617,237,False,609.5,229.5,0.166666666666667
1682,10208,70,197,87,210,False,78.5,203.5,1.0
1682,10669,406,301,427,318,False,416.5,309.5,2.06155281280883
1682,10877,216,29,231,54,False,223.5,41.5,1.5
1682,11122,553,145,568,172,False,560.5,158.5,1.0
1682,11238,111,26,133,37,False,122.0,31.5,2.06155281280883
1682,11417,521,109,550,125,False,535.5,117.0,1.4142135623731
1682,11628,483,178,504,192,False,493.5,185.0,0.5
1682,11669,234,94,261,110,False,247.5,102.0,1.11803398874989
1682,11729,240,369,250,386,False,245.0,377.5,4.03112887414927
1682,11827,37,397,55,405,False,46.0,401.0,0.0
1682,11848,537,311,551,325,False,544.0,318.0,0.707106781186548
1682,11889,127,187,139,206,False,133.0,196.5,3.04138126514911
1682,12069,120,181,144,193,False,132.0,187.0,3.60555127546399
1682,12129,497,424,517,441,False,507.0,432.5,1.0
1682,12151,125,177,151,187,False,138.0,182.0,3.16227766016838
1682,12241,226,263,242,282,False,234.0,272.5,3.35410196624968
1682,12251,548,158,563,181,False,555.5,169.5,2.91547594742265
1682,12286,528,25,545,44,False,536.5,34.5,1.67957960642566
1682,12320,177,288,200,311,False,188.5,299.5,1.11803398874989
1682,12329,277,222,295,237,False,286.0,229.5,2.69258240356725
1682,12397,166,87,176,114,False,171.0,100.5,5.02493781056044
1682,12509,416,195,436,205,False,426.0,200.0,1.58113883008419
1682,12517,548,48,560,74,False,554.0,61.0,3.16227766016838
1682,12582,15,164,24,180,False,19.5,172.0,0.2
1682,12589,398,289,418,302,False,408.0,295.5,2.5
1682,12595,219,41,235,56,False,227.0,48.5,1.4142135623731
1682,12642,126,162,142,187,False,134.0,174.5,2.94892871320342
1682,12647,80,51,107,62,False,93.5,56.5,2.0
1682,12651,358,287,370,308,False,364.0,297.5,4.24264068711928
1682,12667,108,371,131,389,False,119.5,380.0,4.60977222864644
1682,12669,426,181,442,198,False,434.0,189.5,4.60977222864644
1682,12692,359,203,379,214,False,369.0,208.5,8.73212459828649
1682,12735,262,261,274,285,False,268.0,273.0,5.61805126356106
1682,12762,472,180,499,189,False,485.5,184.5,2.06155281280883
1682,12769,361,386,388,406,False,374.5,396.0,1.06066017177982
1682,12774,538,375,549,394,False,543.5,384.5,6.83355916519331
1682,12777,327,411,345,430,False,336.0,420.5,9.60468635614927
1682,12785,388,291,412,299,False,400.0,295.0,2.0
1682,12833,232,233,242,255,False,237.0,244.0,4.60977222864644
1682,12841,502,16,513,25,False,507.5,20.5,4.03112887414927
1682,12876,168,82,181,108,False,174.5,95.0,4.47213595499958
1682,12906,120,263,141,284,False,130.5,273.5,7.10633520177595
1682,12922,126,184,146,195,False,136.0,189.5,3.35410196624968
1682,12945,85,48,107,60,False,96.0,54.0,0.5
1682,12956,312,205,326,228,False,319.0,216.5,3.20156211871642
1682,12963,468,444,480,466,False,474.0,455.0,1.8352262954621
1682,12979,343,238,365,259,False,354.0,248.5,3.20156211871642
1682,12981,114,375,126,394,False,120.0,384.5,6.51920240520265
1682,12982,241,331,268,341,False,254.5,336.0,8.55862138431185
1682,12984,481,82,492,105,False,486.5,93.5,2.23606797749979
1682,13004,326,265,350,279,False,338.0,272.0,5.3851648071345
1682,13005,536,108,559,131,False,547.5,119.5,1.11803398874989
1682,13008,137,303,150,328,False,143.5,315.5,6.70820393249937
1682,13011,171,384,189,401,False,180.0,392.5,1.80277563773199
1682,13018,246,355,265,364,False,255.5,359.5,4.03112887414927
1682,13034,345,174,354,201,False,349.5,187.5,6.02079728939615
1682,13035,273,213,293,222,False,283.0,217.5,6.18465843842649
1682,13037,529,29,549,46,False,539.0,37.5,1.80277563773199
1682,13039,17,362,26,382,False,21.5,372.0,1.11803398874989
1682,13040,178,259,191,282,False,184.5,270.5,6.11918658356194
1682,13041,198,141,210,168,False,204.0,154.5,4.73127889687344
1682,13044,504,356,517,380,False,510.5,368.0,3.20156211871642
