frame,ID,xmin,ymin,xmax,ymax,remove,x,y,velocity
1499,4807,31,392,56,405,False,43.5,398.5,0.0
1499,7391,597,100,607,121,False,602.0,110.5,1.0
1499,7425,59,75,69,88,False,64.0,81.5,0.5
1499,8914,451,109,468,132,False,459.5,120.5,2.12132034355964
1499,8987,76,152,92,161,False,84.0,156.5,3.53553390593274
1499,9024,14,161,25,180,False,19.5,170.5,0.707106781186548
1499,9143,562,139,578,152,False,570.0,145.5,3.90512483795333
1499,9809,603,220,616,235,False,609.5,227.5,0.5
1499,10115,550,138,582,154,False,566.0,146.0,3.0
1499,10208,71,196,87,209,False,79.0,202.5,0.5
1499,10263,232,272,260,287,False,246.0,279.5,4.03112887414927
1499,10269,113,102,127,122,False,120.0,112.0,2.5
1499,10361,297,299,309,326,False,303.0,312.5,4.92442890089805
1499,10416,453,122,469,131,False,461.0,126.5,3.04138126514911
1499,10427,73,150,89,169,False,81.0,159.5,1.54606148727953
1499,10443,62,420,78,442,False,70.0,431.0,0.707106781186548
1499,10517,255,246,274,255,False,264.5,250.5,1.11803398874989
1499,10627,90,44,107,64,False,98.5,54.0,2.5
1499,10664,448,100,462,122,False,455.0,111.0,0.5
1499,10680,302,372,327,382,False,314.5,377.0,6.08276253029822
1499,10789,318,323,333,343,False,325.5,333.0,6.02079728939615
1499,10893,220,100,234,125,False,227.0,112.5,2.06155281280883
1499,10937,40,396,54,405,False,47.0,400.5,3.80788655293195
1499,10941,490,64,503,75,False,496.5,69.5,0.0372161463782393
1499,11024,224,81,248,92,False,236.0,86.5,1.5
1499,11037,260,219,274,227,False,267.0,223.0,2.76377092973823
1499,11105,374,414,392,438,False,383.0,426.0,2.5
1499,11112,467,174,481,180,False,474.0,177.0,1.0
1499,11159,527,223,549,235,False,538.0,229.0,4.92442890089805
1499,11190,520,308,533,331,False,526.5,319.5,3.08445925388696
1499,11229,133,75,146,93,False,139.5,84.0,3.35410196624968
1499,11303,321,290,338,315,False,329.5,302.5,5.85234995535981
1499,11318,96,54,122,67,False,109.0,60.5,5.68685130610761
1499,11374,477,325,492,350,False,484.5,337.5,5.0
1499,11404,176,59,194,80,False,185.0,69.5,1.80277563773199
1499,11480,381,238,396,264,False,388.5,251.0,2.06155281280883
1499,11506,219,108,229,131,False,224.0,119.5,5.02493781056044
1499,11551,107,128,124,149,False,115.5,138.5,4.94974746830583
1499,11576,443,358,454,385,False,448.5,371.5,6.08276253029822
1499,11581,266,204,276,226,False,271.0,215.0,7.43303437365925
1499,11626,238,310,254,326,False,246.0,318.0,5.70087712549569
1499,11644,231,159,253,172,False,242.0,165.5,10.3077640640442
1499,11645,62,399,87,416,False,74.5,407.5,1.58113883008419
1499,11654,442,191,465,202,False,453.5,196.5,3.04138126514911
1499,11656,533,52,555,75,False,544.0,63.5,0.559016994374947
1499,11681,256,247,283,256,False,269.5,251.5,1.5
1499,11684,306,173,328,182,False,317.0,177.5,6.02079728939615
1499,11687,87,49,104,75,False,95.5,62.0,1.5
1499,11697,268,359,302,370,False,285.0,364.5,2.0
1499,11698,518,322,542,336,False,530.0,329.0,2.5
1499,11701,184,252,197,263,False,190.5,257.5,6.80073525436772
1499,11702,231,123,258,132,False,244.5,127.5,9.01387818865997
1499,11704,196,214,227,225,False,211.5,219.5,6.5
1499,11708,557,343,565,366,False,561.0,354.5,4.60977222864644
1499,11713,563,316,574,326,False,568.5,321.0,2.91547594742265
1499,11720,363,290,388,300,False,375.5,295.0,6.02079728939615
1499,11722,408,211,434,224,False,421.0,217.5,8.07774721070176
1499,11726,445,107,471,119,False,458.0,113.0,0.253448438762426
1499,11728,389,149,412,159,False,400.5,154.0,11.5433963806152
1499,11729,277,122,292,139,False,284.5,130.5,1.80277563773199
1499,11731,484,405,513,419,False,498.5,412.0,0.785426448200225
1499,11732,347,157,357,179,False,352.0,168.0,4.52769256906871
