frame,ID,xmin,ymin,xmax,ymax,remove,x,y,velocity
3540,7425,59,69,73,89,False,66.0,79.0,0.0
3540,20388,44,97,59,118,False,51.5,107.5,0.5
3540,23202,601,220,615,236,False,608.0,228.0,0.5
3540,23458,251,161,268,178,False,259.5,169.5,3.80788655293195
3540,23973,316,134,329,159,False,322.5,146.5,0.764970623881507
3540,24072,589,139,602,159,False,595.5,149.0,1.0
3540,24225,16,163,26,181,False,21.0,172.0,0.5
3540,24255,593,129,603,150,False,598.0,139.5,1.0
3540,24302,60,77,70,90,False,65.0,83.5,1.0
3540,24342,352,297,380,312,False,366.0,304.5,1.80277563773199
3540,24444,38,108,55,126,False,46.5,117.0,2.91547594742265
3540,24534,14,378,35,392,False,24.5,385.0,2.6718699236469
3540,24586,343,301,362,319,False,352.5,310.0,2.5
3540,24668,3,300,23,325,False,13.0,312.5,1.0
3540,24672,565,331,586,343,False,575.5,337.0,0.5
3540,24707,534,307,550,324,False,542.0,315.5,1.5
3540,24794,17,150,30,175,False,23.5,162.5,2.03111644860106
3540,24820,572,255,585,270,False,578.5,262.5,5.8309518948453
3540,24912,45,109,60,119,False,52.5,114.0,2.69258240356725
3540,24928,64,64,89,85,False,76.5,74.5,1.32435125627607
3540,25003,70,198,88,209,False,79.0,203.5,1.0
3540,25030,565,363,575,386,False,570.0,374.5,2.69258240356725
3540,25061,321,434,332,454,False,326.5,444.0,6.32455532033676
3540,25083,106,89,116,111,False,111.0,100.0,1.80277563773199
3540,25113,34,220,48,238,False,41.0,229.0,1.80277563773199
3540,25125,442,179,461,200,False,451.5,189.5,8.5146931829632
3540,25127,111,31,134,49,False,122.5,40.0,2.23606797749979
3540,25135,476,464,489,478,False,482.5,471.0,8.09363604595885
3540,25169,137,226,150,235,False,143.5,230.5,6.80073525436772
3540,25179,195,68,226,81,False,210.5,74.5,5.70087712549569
3540,25180,386,163,409,178,False,397.5,170.5,5.65685424949238
3540,25205,485,206,505,230,False,495.0,218.0,3.90512483795333
3540,25227,386,160,404,190,False,395.0,175.0,4.47213595499958
3540,25262,466,83,476,105,False,471.0,94.0,0.5
3540,25271,46,92,56,104,False,51.0,98.0,2.30177886449656
3540,25331,482,71,492,86,False,487.0,78.5,1.0
3540,25355,459,91,474,114,False,466.5,102.5,1.4142135623731
3540,25372,567,324,577,340,False,572.0,332.0,2.69258240356725
3540,25378,518,153,545,163,False,531.5,158.0,12.6491106406735
3540,25390,270,282,284,292,False,277.0,287.0,3.35410196624968
3540,25394,335,306,362,318,False,348.5,312.0,4.5
3540,25406,212,264,227,291,False,219.5,277.5,7.64852927038918
3540,25408,523,155,544,163,False,533.5,159.0,4.52769256906871
3540,25413,476,211,495,220,False,485.5,215.5,3.16227766016838
3540,25417,229,194,249,215,False,239.0,204.5,9.89949493661167
3540,25425,334,291,355,309,False,344.5,300.0,7.61577310586391
3540,25464,380,469,389,481,False,384.5,475.0,1.5
3540,25479,586,139,605,158,False,595.5,148.5,0.0
