frame,ID,xmin,ymin,xmax,ymax,remove,x,y,velocity
2463,7425,59,74,70,89,False,64.5,81.5,0.0
2463,9809,602,218,615,235,False,608.5,226.5,0.0
2463,10208,74,198,101,217,False,87.5,207.5,0.5
2463,14891,507,363,524,386,False,515.5,374.5,2.23606797749979
2463,15985,536,310,550,325,False,543.0,317.5,0.5
2463,16366,558,56,578,74,False,568.0,65.0,3.60555127546399
2463,16601,456,93,478,106,False,467.0,99.5,0.5
2463,16666,420,118,439,135,False,429.5,126.5,1.11803398874989
2463,16835,462,96,478,120,False,470.0,108.0,1.0
2463,16861,448,203,472,219,False,460.0,211.0,4.5
2463,16959,36,395,56,404,False,46.0,399.5,0.0
2463,16960,552,59,565,68,False,558.5,63.5,1.4142135623731
2463,17218,194,55,222,69,False,208.0,62.0,2.06155281280883
2463,17335,492,450,510,458,False,501.0,454.0,3.53553390593274
2463,17630,99,36,123,52,False,111.0,44.0,0.5
2463,17678,283,190,300,209,False,291.5,199.5,2.43309310362231
2463,17697,589,264,604,287,False,596.5,275.5,1.5
2463,17774,16,159,27,179,False,21.5,169.0,0.0
2463,17778,94,134,113,147,False,103.5,140.5,1.16104520152248
2463,17833,338,439,367,456,False,352.5,447.5,5.8309518948453
2463,17884,178,29,204,43,False,191.0,36.0,1.4142135623731
2463,17917,593,255,605,280,False,599.0,267.5,4.03112887414927
2463,17970,7,309,18,337,False,12.5,323.0,1.80277563773199
2463,18019,456,147,481,157,False,468.5,152.0,2.63636363636364
2463,18051,63,191,89,209,False,76.0,200.0,2.23606797749979
2463,18076,255,286,269,313,False,262.0,299.5,2.5
2463,18090,55,161,76,171,False,65.5,166.0,3.64005494464026
2463,18096,72,134,105,147,False,88.5,140.5,9.51314879522022
2463,18111,466,90,477,115,False,471.5,102.5,2.69258240356725
2463,18114,519,112,533,136,False,526.0,124.0,4.03112887414927
2463,18122,202,138,213,165,False,207.5,151.5,6.02079728939615
2463,18136,254,184,272,197,False,263.0,190.5,3.80788655293195
2463,18215,537,335,551,355,False,544.0,345.0,1.11803398874989
2463,18236,407,303,428,323,False,417.5,313.0,3.53553390593274
2463,18259,533,341,542,358,False,537.5,349.5,2.91547594742265
2463,18298,437,320,454,334,False,445.5,327.0,4.92442890089805
2463,18337,464,134,483,157,False,473.5,145.5,4.52769256906871
2463,18346,228,88,244,95,False,236.0,91.5,0.870025542409213
2463,18371,329,159,346,177,False,337.5,168.0,3.35410196624968
2463,18374,204,78,234,92,False,219.0,85.0,2.0
2463,18383,369,142,385,158,False,377.0,150.0,3.60555127546399
2463,18386,392,274,425,285,False,408.5,279.5,8.5146931829632
2463,18390,58,160,77,173,False,67.5,166.5,1.80277563773199
2463,18394,355,144,366,164,False,360.5,154.0,2.5
2463,18399,507,214,516,240,False,511.5,227.0,0.5
2463,18403,449,198,475,208,False,462.0,203.0,4.5
2463,18404,131,42,150,52,False,140.5,47.0,1.11803398874989
2463,18408,55,436,79,445,False,67.0,440.5,3.64005494464026
2463,18414,307,210,316,233,False,311.5,221.5,9.5
