frame,ID,xmin,ymin,xmax,ymax,remove,x,y,velocity
3368,21721,72,199,88,210,False,80.0,204.5,1.0
3368,22472,136,13,149,39,False,142.5,26.0,7.0178344238091
3368,22728,230,117,247,132,False,238.5,124.5,2.09513527886261
3368,23140,523,194,541,209,False,532.0,201.5,3.53553390593274
3368,23186,196,119,212,141,False,204.0,130.0,2.0
3368,23224,584,302,597,321,False,590.5,311.5,1.0
3368,23276,78,194,83,206,False,80.5,200.0,1.58113883008419
3368,23338,204,41,221,60,False,212.5,50.5,1.11803398874989
3368,23512,419,256,450,268,False,434.5,262.0,4.12310562561766
3368,23598,533,406,548,425,False,540.5,415.5,2.23606797749979
3368,23652,359,275,384,290,False,371.5,282.5,1.04403065089106
3368,23655,67,50,85,71,False,76.0,60.5,7.5
3368,23694,227,117,247,128,False,237.0,122.5,2.0
3368,23720,430,249,452,262,False,441.0,255.5,6.70820393249937
3368,23746,584,320,604,332,False,594.0,326.0,2.0
3368,23748,386,347,398,372,False,392.0,359.5,5.70087712549569
3368,23762,536,311,549,323,False,542.5,317.0,0.707106781186548
3368,23770,182,362,193,385,False,187.5,373.5,4.74341649025257
3368,23844,122,383,142,403,False,132.0,393.0,2.82842712474619
3368,23876,60,432,72,453,False,66.0,442.5,1.0
3368,23883,536,401,552,418,False,544.0,409.5,6.58004137102833
3368,23930,84,206,99,219,False,91.5,212.5,2.78337304953537
3368,23964,578,317,596,326,False,587.0,321.5,0.5
3368,23982,56,89,66,113,False,61.0,101.0,0.838525491562421
3368,24002,471,163,482,189,False,476.5,176.0,4.74341649025257
3368,24004,404,280,416,305,False,410.0,292.5,2.12132034355964
3368,24009,406,286,433,300,False,419.5,293.0,1.4142135623731
3368,24037,530,154,549,166,False,539.5,160.0,4.03112887414927
3368,24048,534,163,546,181,False,540.0,172.0,3.53553390593274
3368,24054,367,415,399,427,False,383.0,421.0,6.57647321898295
3368,24079,432,313,444,340,False,438.0,326.5,8.5
3368,24082,581,119,594,137,False,587.5,128.0,1.4142135623731
3368,24102,469,459,490,476,False,479.5,467.5,3.16031696286704
3368,24118,509,42,523,51,False,516.0,46.5,2.06155281280883
3368,24126,236,110,250,131,False,243.0,120.5,7.09365914038728
3368,24137,410,280,428,299,False,419.0,289.5,4.24264068711928
3368,24141,120,382,142,404,False,131.0,393.0,1.80277563773199
3368,24145,477,400,487,426,False,482.0,413.0,2.69258240356725
3368,24147,573,197,582,212,False,577.5,204.5,0.5
3368,24173,464,314,490,325,False,477.0,319.5,6.08276253029822
3368,24188,490,98,507,114,False,498.5,106.0,4.30116263352131
3368,24208,136,80,152,90,False,144.0,85.0,4.12310562561766
3368,24213,192,214,201,238,False,196.5,226.0,8.63133825081603
3368,24218,225,120,243,133,False,234.0,126.5,2.06155281280883
3368,24226,218,74,239,87,False,228.5,80.5,5.0
3368,24230,524,90,553,103,False,538.5,96.5,5.85234995535981
3368,24233,505,100,532,113,False,518.5,106.5,5.1478150704935
3368,24240,550,225,563,251,False,556.5,238.0,7.07106781186548
3368,24249,550,126,575,144,False,562.5,135.0,2.82842712474619
3368,24250,147,104,171,118,False,159.0,111.0,6.57647321898295
3368,24256,374,414,403,425,False,388.5,419.5,5.59016994374947
3368,24258,208,267,221,294,False,214.5,280.5,9.48683298050514
3368,24261,351,202,361,227,False,356.0,214.5,9.21954445729289
3368,24262,461,121,496,133,False,478.5,127.0,1.11803398874989
3368,24267,131,184,153,198,False,142.0,191.0,6.80073525436772
3368,24272,263,177,273,198,False,268.0,187.5,7.51664818918645
