frame,ID,xmin,ymin,xmax,ymax,remove,x,y,velocity
3354,7425,60,76,70,89,False,65.0,82.5,0.707106781186548
3354,21721,70,197,88,209,False,79.0,203.0,0.0
3354,22017,366,409,391,421,False,378.5,415.0,2.5
3354,22091,35,394,54,404,False,44.5,399.0,0.125
3354,22477,601,219,615,234,False,608.0,226.5,0.0
3354,23095,38,395,57,403,False,47.5,399.0,0.125
3354,23276,80,215,89,238,False,84.5,226.5,2.23606797749979
3354,23338,182,32,198,50,False,190.0,41.0,1.0
3354,23584,423,116,433,134,False,428.0,125.0,0.707106781186548
3354,23652,374,279,398,294,False,386.0,286.5,1.0
3354,23661,56,424,67,447,False,61.5,435.5,3.80788655293195
3354,23680,111,7,118,25,False,114.5,16.0,0.5
3354,23748,369,395,383,433,False,376.0,414.0,1.80277563773199
3354,23762,535,310,549,324,False,542.0,317.0,0.0
3354,23770,179,289,194,314,False,186.5,301.5,5.22015325445528
3354,23775,384,285,410,299,False,397.0,292.0,5.0
3354,23804,510,20,527,50,False,518.5,35.0,1.11803398874989
3354,23891,101,427,111,449,False,106.0,438.0,1.4142135623731
3354,23960,508,221,518,242,False,513.0,231.5,2.3954709870921
3354,23964,549,321,570,333,False,559.5,327.0,5.18544972870135
3354,23971,547,320,566,332,False,556.5,326.0,2.69258240356725
3354,24002,472,205,486,229,False,479.0,217.0,4.03112887414927
3354,24022,541,327,562,344,False,551.5,335.5,0.707106781186548
3354,24048,516,201,527,227,False,521.5,214.0,3.60555127546399
3354,24071,203,79,220,111,False,211.5,95.0,3.04138126514911
3354,24082,553,163,566,191,False,559.5,177.0,4.92442890089805
3354,24103,286,120,324,133,False,305.0,126.5,5.59016994374947
3354,24108,363,285,375,304,False,369.0,294.5,4.27200187265877
3354,24109,497,181,507,205,False,502.0,193.0,3.64005494464026
3354,24115,538,317,546,336,False,542.0,326.5,3.20156211871642
3354,24118,499,21,521,41,False,510.0,31.0,1.11803398874989
3354,24127,196,101,224,113,False,210.0,107.0,4.27931069215592
3354,24133,101,150,113,173,False,107.0,161.5,1.11803398874989
3354,24141,103,431,115,441,False,109.0,436.0,0.0
3354,24145,480,368,490,396,False,485.0,382.0,3.0
3354,24151,72,226,87,244,False,79.5,235.0,2.54950975679639
3354,24152,445,405,456,428,False,450.5,416.5,6.08276253029822
3354,24153,476,113,506,128,False,491.0,120.5,4.03112887414927
3354,24161,185,44,206,53,False,195.5,48.5,2.06155281280883
3354,24162,179,23,191,33,False,185.0,28.0,2.23606797749979
3354,24173,388,334,416,348,False,402.0,341.0,5.1478150704935
3354,24174,564,250,577,274,False,570.5,262.0,7.61577310586391
3354,24175,98,205,126,217,False,112.0,211.0,6.80073525436772
3354,24176,124,180,146,197,False,135.0,188.5,6.40312423743285
3354,24177,260,357,284,376,False,272.0,366.5,8.90224690738243
3354,24178,296,119,313,135,False,304.5,127.0,8.84590300647707
3354,24180,212,12,226,39,False,219.0,25.5,3.0
3354,24182,495,39,512,54,False,503.5,46.5,0.5
3354,24185,466,435,480,454,False,473.0,444.5,5.40832691319598
3354,24187,308,167,321,192,False,314.5,179.5,7.15891053163818
3354,24188,433,146,453,167,False,443.0,156.5,7.90569415042095
3354,24189,140,139,152,158,False,146.0,148.5,6.51920240520265
