frame,ID,xmin,ymin,xmax,ymax,remove,x,y,velocity
1175,4807,39,396,54,404,False,46.5,400.0,0.0
1175,6027,498,96,513,114,False,505.5,105.0,0.939496174140422
1175,6062,603,221,618,234,False,610.5,227.5,0.5
1175,6328,70,196,87,209,False,78.5,202.5,0.5
1175,6661,582,256,599,274,False,590.5,265.0,2.5
1175,6774,440,161,462,179,False,451.0,170.0,1.4142135623731
1175,6787,537,311,550,324,False,543.5,317.5,0.5
1175,6862,449,437,465,460,False,457.0,448.5,1.86776216445204
1175,7073,426,426,443,444,False,434.5,435.0,6.36396103067893
1175,7615,151,405,171,415,False,161.0,410.0,4.29522753667797
1175,7887,443,169,466,180,False,454.5,174.5,0.707106781186548
1175,7986,397,164,421,179,False,409.0,171.5,4.59619407771256
1175,8056,191,67,208,74,False,199.5,70.5,2.31785439136971
1175,8066,568,294,583,311,False,575.5,302.5,5.85234995535981
1175,8143,207,107,224,122,False,215.5,114.5,2.85287379477061
1175,8185,370,373,391,396,False,380.5,384.5,4.47213595499958
1175,8228,207,195,237,212,False,222.0,203.5,1.80277563773199
1175,8288,166,191,188,209,False,177.0,200.0,3.04138126514911
1175,8314,538,108,548,131,False,543.0,119.5,4.27931069215592
1175,8387,394,265,405,283,False,399.5,274.0,0.5
1175,8473,572,173,588,198,False,580.0,185.5,5.85234995535981
1175,8526,437,377,463,395,False,450.0,386.0,2.91547594742265
1175,8572,200,243,214,263,False,207.0,253.0,2.06155281280883
1175,8633,370,177,389,194,False,379.5,185.5,3.0
1175,8653,154,305,165,324,False,159.5,314.5,8.5
1175,8670,389,164,412,174,False,400.5,169.0,1.4142135623731
1175,8674,261,290,283,300,False,272.0,295.0,3.04138126514911
1175,8729,403,124,420,135,False,411.5,129.5,1.11803398874989
1175,8742,219,57,228,75,False,223.5,66.0,4.91154443103806
1175,8756,47,391,57,411,False,52.0,401.0,1.0
1175,8832,383,159,397,171,False,390.0,165.0,3.20156211871642
1175,8838,512,54,535,64,False,523.5,59.0,0.600925212577332
1175,8848,177,1,197,18,False,187.0,9.5,5.3307928620162
1175,8915,540,94,556,123,False,548.0,108.5,2.0
1175,8930,286,118,310,131,False,298.0,124.5,2.5
1175,8933,273,284,291,304,False,282.0,294.0,1.5
1175,8940,427,169,452,179,False,439.5,174.0,5.09901951359278
1175,8942,376,162,398,171,False,387.0,166.5,1.80277563773199
1175,8945,90,286,108,302,False,99.0,294.0,1.11803398874989
1175,8982,501,316,517,340,False,509.0,328.0,2.69258240356725
1175,8983,392,269,407,281,False,399.5,275.0,1.5
1175,8986,353,154,363,180,False,358.0,167.0,6.08276253029822
1175,9024,14,163,24,179,False,19.0,171.0,0.707106781186548
1175,9041,208,112,229,124,False,218.5,118.0,8.36753398558978
1175,9061,222,224,232,243,False,227.0,233.5,2.23606797749979
1175,9079,368,180,391,191,False,379.5,185.5,3.64005494464026
1175,9198,181,179,191,204,False,186.0,191.5,3.80788655293195
1175,9200,409,294,424,319,False,416.5,306.5,5.59016994374947
1175,9202,158,233,172,256,False,165.0,244.5,5.23078494215841
1175,9216,408,302,420,326,False,414.0,314.0,2.69258240356725
1175,9217,568,331,590,340,False,579.0,335.5,1.58113883008419
1175,9227,226,227,235,246,False,230.5,236.5,4.03112887414927
1175,9235,267,329,280,350,False,273.5,339.5,5.85234995535981
1175,9242,531,402,551,410,False,541.0,406.0,5.09901951359278
1175,9253,406,293,423,324,False,414.5,308.5,3.64005494464026
1175,9258,563,331,591,342,False,577.0,336.5,1.0
1175,9265,554,360,561,363,False,557.5,361.5,0.670820393249937
1175,9268,446,373,455,388,False,450.5,380.5,3.16227766016838
1175,9296,502,92,515,111,False,508.5,101.5,2.69258240356725
1175,9303,273,154,280,173,False,276.5,163.5,1.58113883008419
1175,9309,71,87,90,102,False,80.5,94.5,4.92442890089805
1175,9312,529,399,549,415,False,539.0,407.0,2.12132034355964
1175,9322,490,120,508,142,False,499.0,131.0,0.5
1175,9323,440,156,452,185,False,446.0,170.5,4.03112887414927
1175,9329,378,459,402,475,False,390.0,467.0,5.8309518948453
1175,9332,329,249,347,261,False,338.0,255.0,11.4236596587959
1175,9333,184,333,201,352,False,192.5,342.5,3.20156211871642
1175,9335,218,197,235,221,False,226.5,209.0,5.01386965216377
1175,9338,168,248,173,265,False,170.5,256.5,1.88603631035803
