frame,ID,xmin,ymin,xmax,ymax,remove,x,y,velocity
793,74,57,73,69,88,False,63.0,80.5,0.5
793,3020,389,140,411,152,False,400.0,146.0,1.64265104910806
793,3027,44,401,53,406,False,48.5,403.5,0.5
793,3123,332,155,350,171,False,341.0,163.0,3.16227766016838
793,3475,399,335,410,357,False,404.5,346.0,3.28718048721934
793,4338,537,313,549,325,False,543.0,319.0,0.0
793,4652,376,460,401,477,False,388.5,468.5,2.23606797749979
793,4665,566,251,589,262,False,577.5,256.5,3.93119281358955
793,4737,255,179,277,198,False,266.0,188.5,2.68822664595082
793,4758,66,197,92,218,False,79.0,207.5,5.02493781056044
793,4807,37,397,56,406,False,46.5,401.5,0.0
793,4824,207,62,218,79,False,212.5,70.5,1.0
793,4965,101,354,115,377,False,108.0,365.5,4.60027738863102
793,5027,79,207,106,224,False,92.5,215.5,4.42160828598721
793,5032,155,5,163,17,False,159.0,11.0,2.23606797749979
793,5144,184,174,207,184,False,195.5,179.0,6.5
793,5292,450,284,470,294,False,460.0,289.0,0.956066158798647
793,5471,408,197,421,219,False,414.5,208.0,2.54950975679639
793,5526,394,199,421,209,False,407.5,204.0,3.04138126514911
793,5665,399,327,418,347,False,408.5,337.0,4.60977222864644
793,5679,503,112,527,133,False,515.0,122.5,1.16714276000077
793,5770,486,213,505,228,False,495.5,220.5,2.5
793,5788,565,101,579,124,False,572.0,112.5,3.0
793,5841,441,409,448,424,False,444.5,416.5,0.670820393249937
793,5850,260,193,278,215,False,269.0,204.0,3.35410196624968
793,5943,204,67,219,87,False,211.5,77.0,2.91547594742265
793,5955,315,386,328,404,False,321.5,395.0,2.54950975679639
793,6000,213,151,223,174,False,218.0,162.5,4.5
793,6005,238,306,252,324,False,245.0,315.0,6.40312423743285
793,6009,564,199,587,209,False,575.5,204.0,2.0
793,6010,492,182,504,199,False,498.0,190.5,2.69258240356725
793,6012,157,3,165,17,False,161.0,10.0,6.18465843842649
793,6015,26,324,50,334,False,38.0,329.0,6.02079728939615
793,6062,603,219,619,234,False,611.0,226.5,0.0
793,6092,207,154,223,174,False,215.0,164.0,3.60555127546399
793,6151,388,136,409,147,False,398.5,141.5,4.03112887414927
793,6166,476,106,487,127,False,481.5,116.5,3.60555127546399
793,6175,416,344,436,357,False,426.0,350.5,2.12948872319677
793,6219,493,183,507,204,False,500.0,193.5,1.47253772343488
793,6223,408,295,418,324,False,413.0,309.5,3.80788655293195
793,6247,447,87,456,106,False,451.5,96.5,1.0
793,6251,310,382,332,398,False,321.0,390.0,1.11803398874989
793,6257,542,399,553,420,False,547.5,409.5,0.438529009653515
793,6305,271,182,284,206,False,277.5,194.0,4.74341649025257
793,6327,95,351,117,372,False,106.0,361.5,1.0
793,6351,197,104,220,125,False,208.5,114.5,2.0
793,6353,95,353,118,368,False,106.5,360.5,1.0
793,6359,408,306,422,324,False,415.0,315.0,3.3996173254035
793,6405,225,335,236,346,False,230.5,340.5,3.0
793,6409,425,236,437,255,False,431.0,245.5,5.76974869470066
793,6434,352,193,378,206,False,365.0,199.5,1.58113883008419
793,6443,344,193,376,204,False,360.0,198.5,3.56808071657579
793,6490,442,270,456,290,False,449.0,280.0,2.23606797749979
793,6509,533,300,551,309,False,542.0,304.5,3.16227766016838
793,6553,370,220,383,247,False,376.5,233.5,3.80788655293195
793,6555,184,88,202,107,False,193.0,97.5,3.33961992216027
793,6557,358,191,397,204,False,377.5,197.5,5.09901951359278
793,6559,408,324,434,344,False,421.0,334.0,3.90512483795333
793,6562,407,274,421,307,False,414.0,290.5,9.5
793,6567,468,467,497,477,False,482.5,472.0,2.0
793,6569,213,157,224,183,False,218.5,170.0,4.52769256906871
793,6575,302,168,317,187,False,309.5,177.5,8.27647267862342
793,6588,523,295,539,304,False,531.0,299.5,2.5
793,6606,455,320,475,329,False,465.0,324.5,4.03112887414927
793,6617,506,113,530,131,False,518.0,122.0,4.94974746830583
793,6622,458,399,481,409,False,469.5,404.0,6.57647321898295
793,6627,509,438,532,453,False,520.5,445.5,0.707106781186548
793,6628,522,291,547,300,False,534.5,295.5,3.0
793,6629,76,307,85,330,False,80.5,318.5,7.3824115301167
793,6637,381,138,405,149,False,393.0,143.5,3.04138126514911
793,6639,470,470,490,479,False,480.0,474.5,0.0
793,6647,442,98,463,108,False,452.5,103.0,2.06155281280883
793,6650,427,244,437,268,False,432.0,256.0,5.22015325445528
