frame,ID,xmin,ymin,xmax,ymax,remove,x,y,velocity
159,20,544,317,557,327,False,550.5,322.0,0.0
159,27,582,118,595,143,False,588.5,130.5,2.23606797749979
159,42,603,220,619,235,False,611.0,227.5,0.5
159,51,70,197,86,210,False,78.0,203.5,0.0
159,62,237,244,258,255,False,247.5,249.5,1.5
159,65,391,292,417,301,False,404.0,296.5,3.16227766016838
159,71,598,99,607,119,False,602.5,109.0,0.707106781186548
159,74,58,74,68,88,False,63.0,81.0,0.5
159,112,181,123,201,142,False,191.0,132.5,1.58113883008419
159,131,340,347,364,361,False,352.0,354.0,2.12132034355964
159,142,243,289,260,296,False,251.5,292.5,1.4483614414406
159,143,221,310,235,319,False,228.0,314.5,2.5
159,147,249,286,263,306,False,256.0,296.0,1.80277563773199
159,172,85,57,104,79,False,94.5,68.0,0.5
159,175,488,347,510,364,False,499.0,355.5,1.58113883008419
159,180,376,233,393,255,False,384.5,244.0,3.12018517968975
159,205,37,397,54,406,False,45.5,401.5,0.0
159,250,311,381,339,398,False,325.0,389.5,3.64005494464026
159,252,223,200,235,222,False,229.0,211.0,0.389393398679165
159,262,497,5,508,24,False,502.5,14.5,1.53156884435536
159,269,568,346,578,366,False,573.0,356.0,1.80277563773199
159,273,529,255,547,269,False,538.0,262.0,1.80277563773199
159,275,522,337,547,349,False,534.5,343.0,6.57647321898295
159,278,437,144,447,162,False,442.0,153.0,1.11803398874989
159,320,80,65,97,81,False,88.5,73.0,0.0
159,321,462,100,485,120,False,473.5,110.0,28.1602556806574
159,366,286,128,302,145,False,294.0,136.5,0.0
159,394,502,90,516,103,False,509.0,96.5,1.99413201669298
159,419,282,228,309,242,False,295.5,235.0,3.41910974066132
159,471,248,287,258,308,False,253.0,297.5,1.5
159,493,309,173,320,192,False,314.5,182.5,1.26929551764398
159,512,158,169,189,181,False,173.5,175.0,0.0
159,562,469,95,487,116,False,478.0,105.5,0.5
159,571,220,211,233,237,False,226.5,224.0,1.0
159,591,297,210,305,226,False,301.0,218.0,2.28035085019828
159,603,238,239,268,257,False,253.0,248.0,2.79508497187474
159,630,389,253,408,269,False,398.5,261.0,0.0
159,646,396,249,415,264,False,405.5,256.5,4.14276477729547
159,663,487,86,499,110,False,493.0,98.0,0.707106781186548
159,672,539,312,552,325,False,545.5,318.5,0.707106781186548
159,702,488,217,501,242,False,494.5,229.5,2.0
159,705,429,127,446,152,False,437.5,139.5,1.5
159,716,304,179,329,197,False,316.5,188.0,3.32415402771893
159,760,510,79,527,90,False,518.5,84.5,2.06155281280883
159,764,142,239,164,256,False,153.0,247.5,0.527375577743225
159,842,281,195,291,212,False,286.0,203.5,2.0
159,849,522,196,531,222,False,526.5,209.0,3.04138126514911
159,916,544,379,564,396,False,554.0,387.5,3.80788655293195
159,918,449,404,473,422,False,461.0,413.0,4.5
159,937,310,162,321,189,False,315.5,175.5,1.53659074288215
159,948,156,184,175,206,False,165.5,195.0,1.58113883008419
159,1019,366,420,392,431,False,379.0,425.5,3.0
159,1050,14,160,24,177,False,19.0,168.5,0.707106781186548
159,1051,469,107,477,124,False,473.0,115.5,1.58113883008419
159,1076,243,345,259,364,False,251.0,354.5,3.20156211871642
159,1118,222,341,241,355,False,231.5,348.0,3.90512483795333
159,1129,310,185,336,196,False,323.0,190.5,1.4142135623731
159,1133,497,350,523,358,False,510.0,354.0,4.52769256906871
159,1145,496,313,513,335,False,504.5,324.0,0.5
159,1150,364,124,384,147,False,374.0,135.5,1.11803398874989
159,1153,300,211,309,230,False,304.5,220.5,3.35410196624968
159,1154,357,128,377,136,False,367.0,132.0,1.0
159,1167,131,173,145,187,False,138.0,180.0,3.64005494464026
159,1217,287,121,302,144,False,294.5,132.5,2.99655449524537
159,1228,453,263,465,285,False,459.0,274.0,4.03112887414927
159,1286,186,130,197,151,False,191.5,140.5,3.64005494464026
159,1287,272,185,298,206,False,285.0,195.5,5.1295711321708
159,1310,332,283,343,310,False,337.5,296.5,5.70087712549569
159,1336,156,170,180,184,False,168.0,177.0,2.06155281280883
159,1339,380,402,389,426,False,384.5,414.0,5.1588061845741
159,1391,500,307,518,329,False,509.0,318.0,7.63216876123687
159,1399,395,293,417,310,False,406.0,301.5,3.90512483795333
159,1400,495,359,506,381,False,500.5,370.0,1.0
159,1408,432,131,441,155,False,436.5,143.0,3.53553390593274
159,1425,546,192,563,218,False,554.5,205.0,2.91547594742265
159,1434,367,126,385,136,False,376.0,131.0,1.25
159,1436,459,128,479,152,False,469.0,140.0,3.35410196624968
159,1441,160,186,170,202,False,165.0,194.0,3.53553390593274
159,1456,320,318,350,328,False,335.0,323.0,1.0
159,1457,487,358,496,381,False,491.5,369.5,1.58113883008419
159,1461,137,243,157,256,False,147.0,249.5,2.69258240356725
159,1463,243,162,269,174,False,256.0,168.0,3.53553390593274
159,1465,433,150,453,169,False,443.0,159.5,7.30154093325512
159,1466,445,319,453,343,False,449.0,331.0,9.7082439194738
159,1468,359,189,376,214,False,367.5,201.5,5.59016994374947
159,1484,139,301,157,319,False,148.0,310.0,2.12132034355964
159,1488,235,245,247,254,False,241.0,249.5,3.53553390593274
159,1497,212,365,235,374,False,223.5,369.5,6.67083203206317
159,1501,147,274,175,288,False,161.0,281.0,4.12310562561766
159,1506,503,440,516,458,False,509.5,449.0,1.0
159,1509,183,219,212,230,False,197.5,224.5,6.18465843842649
