frame,ID,xmin,ymin,xmax,ymax,remove,x,y,velocity
1614,4807,32,393,55,404,False,43.5,398.5,0.0
1614,7032,591,260,601,282,False,596.0,271.0,2.5
1614,7425,59,76,69,89,False,64.0,82.5,0.5
1614,9444,301,143,311,160,False,306.0,151.5,4.03112887414927
1614,9537,467,292,484,309,False,475.5,300.5,4.0
1614,9809,603,221,616,235,False,609.5,228.0,1.0
1614,9993,477,108,489,135,False,483.0,121.5,3.0
1614,10208,70,196,87,209,False,78.5,202.5,0.5
1614,10269,231,133,244,152,False,237.5,142.5,22.8035085019828
1614,10456,283,177,304,201,False,293.5,189.0,0.5
1614,10547,232,140,242,161,False,237.0,150.5,1.5
1614,10809,502,263,515,278,False,508.5,270.5,2.82842712474619
1614,11071,391,212,411,232,False,401.0,222.0,1.0
1614,11273,530,56,553,69,False,541.5,62.5,1.0
1614,11457,263,313,274,338,False,268.5,325.5,2.82401428632052
1614,11464,463,170,486,179,False,474.5,174.5,8.63133825081603
1614,11466,181,81,193,105,False,187.0,93.0,4.60977222864644
1614,11640,416,124,425,138,False,420.5,131.0,0.710633520177595
1614,11656,342,177,356,198,False,349.0,187.5,4.03112887414927
1614,11705,336,177,361,192,False,348.5,184.5,1.80277563773199
1614,11708,546,73,556,94,False,551.0,83.5,0.5
1614,11726,537,54,560,64,False,548.5,59.0,1.11803398874989
1614,11732,386,209,400,230,False,393.0,219.5,1.80277563773199
1614,11789,474,429,493,452,False,483.5,440.5,4.03112887414927
1614,11827,37,396,54,405,False,45.5,400.5,0.5
1614,11832,293,177,312,196,False,302.5,186.5,6.3860198872224
1614,11840,468,269,486,278,False,477.0,273.5,4.03112887414927
1614,11842,550,79,568,100,False,559.0,89.5,2.23606797749979
1614,11848,536,310,551,326,False,543.5,318.0,0.0
1614,11876,255,353,269,361,False,262.0,357.0,1.99834525117937
1614,11889,107,138,125,160,False,116.0,149.0,4.30116263352131
1614,11892,256,200,285,213,False,270.5,206.5,2.98724138815582
1614,11899,507,435,530,444,False,518.5,439.5,2.2033658428081
1614,11924,214,5,222,27,False,218.0,16.0,1.11803398874989
1614,12037,81,66,97,82,False,89.0,74.0,2.18654790378285
1614,12048,465,268,482,280,False,473.5,274.0,2.5
1614,12078,360,380,385,390,False,372.5,385.0,1.0
1614,12130,232,286,246,311,False,239.0,298.5,5.3851648071345
1614,12146,0,194,14,209,False,7.0,201.5,1.0
1614,12150,344,405,370,422,False,357.0,413.5,4.60977222864644
1614,12151,139,144,171,161,False,155.0,152.5,3.35410196624968
1614,12154,122,204,147,216,False,134.5,210.0,5.8309518948453
1614,12186,460,303,472,324,False,466.0,313.5,5.0
1614,12208,290,238,314,248,False,302.0,243.0,12.0415945787923
1614,12219,215,142,238,162,False,226.5,152.0,1.0
1614,12278,526,162,548,179,False,537.0,170.5,7.21110255092798
1614,12313,261,198,272,218,False,266.5,208.0,2.63793056882671
1614,12329,262,321,283,339,False,272.5,330.0,4.60977222864644
1614,12374,296,320,309,345,False,302.5,332.5,3.80788655293195
1614,12381,133,21,157,31,False,145.0,26.0,2.0
1614,12450,149,27,169,36,False,159.0,31.5,2.9865955679368
1614,12467,213,118,233,126,False,223.0,122.0,2.06155281280883
1614,12478,358,248,371,278,False,364.5,263.0,9.01387818865997
1614,12501,191,362,207,381,False,199.0,371.5,9.21954445729289
1614,12503,212,153,250,165,False,231.0,159.0,1.5
1614,12511,299,138,318,159,False,308.5,148.5,2.91547594742265
1614,12517,582,191,592,213,False,587.0,202.0,3.35410196624968
1614,12527,146,185,172,196,False,159.0,190.5,2.69258240356725
1614,12546,509,433,527,443,False,518.0,438.0,2.5
1614,12555,18,123,27,145,False,22.5,134.0,4.47213595499958
1614,12561,147,40,172,50,False,159.5,45.0,3.53553390593274
1614,12562,562,160,582,177,False,572.0,168.5,1.11803398874989
1614,12568,38,263,49,273,False,43.5,268.0,2.0
1614,12572,520,143,531,163,False,525.5,153.0,3.53553390593274
1614,12573,269,380,283,401,False,276.0,390.5,8.94427190999916
1614,12574,62,355,72,380,False,67.0,367.5,8.55862138431185
1614,12582,14,163,25,180,False,19.5,171.5,0.0
