frame,ID,xmin,ymin,xmax,ymax,remove,x,y,velocity
2202,7425,59,75,69,89,False,64.0,82.0,0.0
2202,9809,602,219,615,235,False,608.5,227.0,0.0
2202,10208,71,197,89,209,False,80.0,203.0,0.5
2202,11848,521,309,542,324,False,531.5,316.5,1.0
2202,11864,574,99,587,117,False,580.5,108.0,0.707106781186548
2202,14385,482,104,497,124,False,489.5,114.0,1.80277563773199
2202,14702,376,135,389,153,False,382.5,144.0,3.64005494464026
2202,14891,16,162,25,178,False,20.5,170.0,0.5
2202,14921,471,452,483,474,False,477.0,463.0,3.53553390593274
2202,15108,45,399,55,405,False,50.0,402.0,0.5
2202,15419,107,139,122,175,False,114.5,157.0,4.12310562561766
2202,15439,35,378,49,409,False,42.0,393.5,1.4142135623731
2202,15495,42,398,54,404,False,48.0,401.0,0.0
2202,15506,383,152,400,171,False,391.5,161.5,2.12132034355964
2202,15570,190,67,215,88,False,202.5,77.5,4.24264068711928
2202,15577,37,396,55,405,False,46.0,400.5,0.0
2202,15676,180,63,201,84,False,190.5,73.5,5.70087712549569
2202,15688,259,217,268,241,False,263.5,229.0,0.0
2202,15752,186,20,210,39,False,198.0,29.5,2.69258240356725
2202,15862,521,311,552,324,False,536.5,317.5,1.4142135623731
2202,15928,459,203,489,218,False,474.0,210.5,1.0
2202,15930,398,162,418,180,False,408.0,171.0,0.0
2202,15980,427,181,443,205,False,435.0,193.0,2.82739113406688
2202,16010,370,236,381,263,False,375.5,249.5,6.79728806216126
2202,16065,500,66,510,93,False,505.0,79.5,2.0
2202,16125,496,137,513,162,False,504.5,149.5,7.90569415042095
2202,16139,0,178,10,198,False,5.0,188.0,3.04138126514911
2202,16156,189,63,203,85,False,196.0,74.0,5.57477578024444
2202,16198,513,367,531,391,False,522.0,379.0,2.5
2202,16200,433,179,446,208,False,439.5,193.5,3.0
2202,16273,453,205,474,213,False,463.5,209.0,2.91547594742265
2202,16291,219,338,241,357,False,230.0,347.5,4.12310562561766
2202,16326,296,265,305,275,False,300.5,270.0,1.21353048993422
2202,16346,377,279,399,294,False,388.0,286.5,1.26074635564223
2202,16366,224,148,246,163,False,235.0,155.5,1.64643366147953
2202,16369,424,220,441,229,False,432.5,224.5,2.06155281280883
2202,16379,500,326,514,343,False,507.0,334.5,2.23606797749979
2202,16439,486,113,500,133,False,493.0,123.0,1.4142135623731
2202,16492,291,262,312,271,False,301.5,266.5,3.75832409459323
2202,16499,423,235,433,261,False,428.0,248.0,5.59016994374947
2202,16505,166,339,190,360,False,178.0,349.5,4.94974746830583
2202,16515,357,224,366,249,False,361.5,236.5,5.13430726691645
2202,16526,373,278,403,291,False,388.0,284.5,5.52268050859363
2202,16556,111,146,126,170,False,118.5,158.0,6.26498204307083
2202,16559,141,331,163,351,False,152.0,341.0,6.40312423743285
2202,16564,62,94,89,102,False,75.5,98.0,1.58113883008419
2202,16566,539,208,554,219,False,546.5,213.5,6.32455532033676
2202,16594,472,133,491,151,False,481.5,142.0,3.35410196624968
2202,16596,140,31,158,56,False,149.0,43.5,1.80277563773199
2202,16603,463,462,488,480,False,475.5,471.0,0.5
2202,16609,422,139,436,148,False,429.0,143.5,1.0
2202,16611,183,106,202,115,False,192.5,110.5,1.58113883008419
2202,16616,315,130,338,140,False,326.5,135.0,5.02493781056044
2202,16619,54,96,78,106,False,66.0,101.0,5.3851648071345
