frame,ID,xmin,ymin,xmax,ymax,remove,x,y,velocity
1133,6038,399,403,414,419,False,406.5,411.0,0.707106781186548
1133,7760,371,251,389,273,False,380.0,262.0,0.0
1133,8373,140,256,153,282,False,146.5,269.0,6.0
1133,8709,440,179,453,203,False,446.5,191.0,4.27200187265877
1133,9147,457,444,476,455,False,466.5,449.5,3.64005494464026
1133,9150,513,327,524,345,False,518.5,336.0,2.23606797749979
1133,9160,530,66,550,84,False,540.0,75.0,2.33351933782431
1133,9169,432,344,457,363,False,444.5,353.5,1.4142135623731
1133,9238,4,291,17,319,False,10.5,305.0,5.59016994374947
1133,9239,178,238,194,246,False,186.0,242.0,6.18142378421024
1133,9260,115,268,133,291,False,124.0,279.5,6.70820393249937
1133,9264,15,195,26,225,False,20.5,210.0,4.5
1133,9325,169,92,183,111,False,176.0,101.5,4.25897744639355
1133,9339,404,190,430,203,False,417.0,196.5,4.27200187265877
1133,9383,101,272,123,284,False,112.0,278.0,0.707106781186548
1133,9578,295,156,316,166,False,305.5,161.0,4.27200187265877
1133,9616,335,407,360,421,False,347.5,414.0,6.89448697274017
1133,9669,122,200,131,225,False,126.5,212.5,1.64622573531021
1133,9683,404,433,415,461,False,409.5,447.0,5.3851648071345
1133,9684,115,213,134,233,False,124.5,223.0,7.5
1133,9691,304,269,320,297,False,312.0,283.0,8.5146931829632
1133,9709,3,250,26,259,False,14.5,254.5,2.0
1133,9738,185,225,199,252,False,192.0,238.5,6.08276253029822
1133,9767,440,350,455,368,False,447.5,359.0,7.77817459305202
1133,9771,223,280,246,289,False,234.5,284.5,9.0
1133,9784,488,6,496,22,False,492.0,14.0,6.43476883811688
1133,9787,138,255,144,273,False,141.0,264.0,2.69258240356725
1133,9827,40,280,59,306,False,49.5,293.0,5.5
1133,9843,195,35,213,53,False,204.0,44.0,2.5
1133,9858,334,407,355,421,False,344.5,414.0,1.58113883008419
1133,9859,303,332,332,347,False,317.5,339.5,3.20156211871642
1133,9863,12,243,24,270,False,18.0,256.5,9.7082439194738
1133,9867,403,190,422,203,False,412.5,196.5,2.5
1133,9872,305,128,314,150,False,309.5,139.0,7.76208734813001
1133,9873,86,97,107,120,False,96.5,108.5,9.30053761886914
1133,9875,311,403,319,420,False,315.0,411.5,5.02493781056044
1133,9877,472,20,483,36,False,477.5,28.0,3.44251463751114
1133,9882,323,183,340,208,False,331.5,195.5,9.65660395791398
