frame,ID,xmin,ymin,xmax,ymax,remove,x,y,velocity
2093,15730,357,157,374,165,False,365.5,161.0,0.25
2093,16014,337,263,349,288,False,343.0,275.5,4.52769256906871
2093,16211,481,368,494,387,False,487.5,377.5,1.11803398874989
2093,16456,166,38,181,54,False,173.5,46.0,1.72279353903043
2093,16496,334,454,344,473,False,339.0,463.5,4.74341649025257
2093,16580,108,117,124,140,False,116.0,128.5,4.2917233005972
2093,16847,51,62,64,81,False,57.5,71.5,0.25
2093,16858,481,1,496,17,False,488.5,9.0,3.90512483795333
2093,17234,474,59,486,91,False,480.0,75.0,5.0
2093,17457,505,62,518,84,False,511.5,73.0,7.66436559670792
2093,17720,480,256,495,281,False,487.5,268.5,11.3633181773635
2093,17761,407,135,417,159,False,412.0,147.0,4.03112887414927
2093,17785,546,77,556,95,False,551.0,86.0,4.25440947723653
2093,17837,176,219,190,243,False,183.0,231.0,7.76208734813001
2093,17960,414,258,431,267,False,422.5,262.5,0.5
2093,17998,414,257,439,267,False,426.5,262.0,0.0
2093,18076,290,249,300,272,False,295.0,260.5,4.74341649025257
2093,18078,156,145,181,158,False,168.5,151.5,6.5
2093,18089,483,369,492,390,False,487.5,379.5,5.02493781056044
2093,18114,473,70,486,97,False,479.5,83.5,5.5
2093,18115,56,287,69,316,False,62.5,301.5,9.7082439194738
2093,18129,158,84,186,95,False,172.0,89.5,3.60555127546399
2093,18156,488,195,504,209,False,496.0,202.0,1.80277563773199
2093,18159,392,159,406,185,False,399.0,172.0,4.92442890089805
2093,18167,361,330,380,351,False,370.5,340.5,6.9462219947249
2093,18168,158,88,185,99,False,171.5,93.5,6.96419413859206
2093,18184,15,112,26,138,False,20.5,125.0,9.3407708461347
2093,18186,98,162,121,182,False,109.5,172.0,5.9438274106169
2093,18191,516,85,538,99,False,527.0,92.0,1.0
