frame,ID,xmin,ymin,xmax,ymax,remove,x,y,velocity
2457,17998,423,257,446,274,False,434.5,265.5,0.0
2457,20751,190,106,208,129,False,199.0,117.5,6.36396103067893
2457,20778,516,76,524,94,False,520.0,85.0,5.3851648071345
2457,21289,394,342,412,368,False,403.0,355.0,11.6726175299288
2457,21315,202,189,227,199,False,214.5,194.0,6.02079728939615
2457,21316,266,291,284,318,False,275.0,304.5,6.04152298679729
2457,21524,10,179,20,202,False,15.0,190.5,5.09901951359278
2457,21526,189,32,218,49,False,203.5,40.5,4.03112887414927
2457,21541,443,379,459,393,False,451.0,386.0,9.61769203083567
2457,21547,133,214,153,225,False,143.0,219.5,9.21954445729289
2457,21549,417,219,430,241,False,423.5,230.0,8.84590300647707
2457,21555,516,74,524,96,False,520.0,85.0,3.0
2457,21558,421,397,439,416,False,430.0,406.5,9.5524865872714
2457,21559,332,395,344,420,False,338.0,407.5,6.18465843842649
2457,21584,59,178,76,197,False,67.5,187.5,2.06155281280883
2457,21585,27,158,51,176,False,39.0,167.0,7.15891053163818
2457,21593,492,54,507,75,False,499.5,64.5,2.69258240356725
