frame,ID,xmin,ymin,xmax,ymax,remove,x,y,velocity
2437,17998,422,257,446,273,False,434.0,265.0,1.11803398874989
2437,19867,37,138,66,150,False,51.5,144.0,1.34486931312591
2437,20184,492,315,500,335,False,496.0,325.0,4.5
2437,20541,487,4,501,11,False,494.0,7.5,0.0
2437,20990,87,208,110,220,False,98.5,214.0,0.5
2437,21045,444,87,456,107,False,450.0,97.0,2.69258240356725
2437,21150,34,116,55,127,False,44.5,121.5,4.47213595499958
2437,21222,348,279,356,297,False,352.0,288.0,6.01372877983611
2437,21252,317,449,339,468,False,328.0,458.5,4.60977222864644
2437,21255,412,438,422,459,False,417.0,448.5,6.9462219947249
2437,21313,417,264,436,279,False,426.5,271.5,5.70087712549569
2437,21367,58,207,70,225,False,64.0,216.0,3.53553390593274
2437,21391,0,143,8,165,False,4.0,154.0,8.55862138431185
2437,21393,159,95,178,109,False,168.5,102.0,3.80788655293195
2437,21395,478,44,501,54,False,489.5,49.0,4.12310562561766
2437,21401,22,270,33,295,False,27.5,282.5,5.70087712549569
2437,21402,350,149,360,176,False,355.0,162.5,10.5
2437,21404,186,197,208,217,False,197.0,207.0,7.21110255092798
2437,21405,370,211,389,238,False,379.5,224.5,7.82623792124926
2437,21406,102,180,126,190,False,114.0,185.0,6.67083203206317
2437,21409,274,309,290,320,False,282.0,314.5,6.67083203206317
2437,21410,341,285,354,312,False,347.5,298.5,5.8309518948453
2437,21428,324,445,340,453,False,332.0,449.0,6.67083203206317
2437,21430,34,128,52,139,False,43.0,133.5,8.27647267862342
