frame,ID,xmin,ymin,xmax,ymax,remove,x,y,velocity
3963,29815,396,399,409,414,False,402.5,406.5,0.0415945165403852
3963,30549,356,155,370,163,False,363.0,159.0,0.5
3963,31824,-11,205,18,222,False,3.5,213.5,4.12310562561766
3963,31874,293,437,315,448,False,304.0,442.5,2.31471599904826
3963,31978,480,14,497,27,False,488.5,20.5,3.16227766016838
3963,32010,490,37,509,58,False,499.5,47.5,2.5
3963,32097,455,39,469,68,False,462.0,53.5,1.11803398874989
3963,32102,456,216,470,243,False,463.0,229.5,3.36995810761185
3963,32122,-2,212,18,224,False,8.0,218.0,2.82842712474619
3963,32271,426,442,459,455,False,442.5,448.5,5.642958019214
3963,32278,464,45,473,70,False,468.5,57.5,4.60977222864644
3963,32341,443,220,456,234,False,449.5,227.0,3.90512483795333
3963,32343,205,168,223,195,False,214.0,181.5,8.20060973342836
3963,32345,82,100,98,112,False,90.0,106.0,0.0
3963,32353,203,226,239,239,False,221.0,232.5,10.9201648339208
3963,32372,442,217,451,234,False,446.5,225.5,11.1018016555873
