frame,ID,xmin,ymin,xmax,ymax,remove,x,y,velocity
428,1257,544,154,553,179,False,548.5,166.5,1.0
428,1586,424,241,453,256,False,438.5,248.5,8.24621125123532
428,1891,322,133,344,156,False,333.0,144.5,0.651920240520265
428,2178,546,68,556,90,False,551.0,79.0,2.23606797749979
428,2225,408,431,420,453,False,414.0,442.0,2.91547594742265
428,2277,352,141,376,156,False,364.0,148.5,2.5
428,2307,542,164,553,189,False,547.5,176.5,0.737957735006344
428,2389,326,216,343,235,False,334.5,225.5,1.0
428,2573,396,192,414,215,False,405.0,203.5,0.5
428,2604,397,136,414,160,False,405.5,148.0,3.20624390837628
428,2637,356,360,369,381,False,362.5,370.5,3.20156211871642
428,2658,288,327,308,349,False,298.0,338.0,3.90512483795333
428,2742,314,152,340,164,False,327.0,158.0,5.50315566036635
428,2751,543,64,554,84,False,548.5,74.0,1.58113883008419
428,2839,64,102,94,114,False,79.0,108.0,4.5
428,2893,550,92,560,109,False,555.0,100.5,3.04630924234556
428,2915,376,413,390,437,False,383.0,425.0,8.27647267862342
428,2959,224,83,242,97,False,233.0,90.0,4.27200187265877
428,3104,63,108,85,117,False,74.0,112.5,4.02002798497722
428,3114,399,200,416,223,False,407.5,211.5,5.66051086210023
428,3188,491,393,519,405,False,505.0,399.0,6.24722160466377
428,3208,14,123,29,129,False,21.5,126.0,4.60977222864644
428,3214,456,185,479,197,False,467.5,191.0,2.82842712474619
428,3275,150,369,166,381,False,158.0,375.0,0.25
428,3322,161,343,177,350,False,169.0,346.5,0.0
