frame,ID,xmin,ymin,xmax,ymax,remove,x,y,velocity
3859,30032,465,45,480,54,False,472.5,49.5,0.0
3859,30489,14,329,27,356,False,20.5,342.5,5.52268050859363
3859,30549,356,155,371,164,False,363.5,159.5,0.5
3859,30934,325,344,336,370,False,330.5,357.0,3.60555127546399
3859,31143,383,312,393,340,False,388.0,326.0,3.90512483795333
3859,31182,10,338,28,359,False,19.0,348.5,0.707106781186548
3859,31281,129,277,141,300,False,135.0,288.5,3.80788655293195
3859,31295,470,44,488,53,False,479.0,48.5,1.0
3859,31487,35,326,57,336,False,46.0,331.0,11.4236596587959
3859,31556,332,128,340,148,False,336.0,138.0,14.3003496460751
3859,31588,519,255,530,276,False,524.5,265.5,5.85234995535981
3859,31630,146,46,156,66,False,151.0,56.0,7.82623792124926
3859,31632,26,237,45,261,False,35.5,249.0,6.26498204307083
3859,31635,67,109,93,127,False,80.0,118.0,4.60977222864644
3859,31641,79,105,97,123,False,88.0,114.0,2.91547594742265
3859,31766,277,179,306,193,False,291.5,186.0,11.2361025271221
3859,31770,489,42,499,58,False,494.0,50.0,4.45112345369121
3859,31778,432,401,454,412,False,443.0,406.5,1.0
3859,31782,417,447,426,471,False,421.5,459.0,8.86002257333467
3859,31798,407,218,428,238,False,417.5,228.0,7.5
3859,31805,26,116,41,141,False,33.5,128.5,5.59016994374947
