frame,ID,xmin,ymin,xmax,ymax,remove,x,y,velocity
1043,6038,402,404,415,421,False,408.5,412.5,0.0
1043,6983,38,87,53,109,False,45.5,98.0,1.9436506316151
1043,7018,265,126,278,147,False,271.5,136.5,5.3851648071345
1043,7186,520,27,531,43,False,525.5,35.0,2.23606797749979
1043,7233,329,183,360,195,False,344.5,189.0,5.59016994374947
1043,7760,369,248,388,270,False,378.5,259.0,0.5
1043,7768,537,342,548,360,False,542.5,351.0,0.0
1043,7965,479,167,490,194,False,484.5,180.5,4.52769256906871
1043,8299,447,93,462,109,False,454.5,101.0,3.53553390593274
1043,8301,278,330,299,353,False,288.5,341.5,1.4142135623731
1043,8435,531,35,542,65,False,536.5,50.0,6.06961924487671
1043,8536,368,211,399,223,False,383.5,217.0,8.24621125123532
1043,8708,202,144,231,155,False,216.5,149.5,4.12310562561766
1043,8725,31,145,55,162,False,43.0,153.5,2.23606797749979
1043,8758,371,207,383,231,False,377.0,219.0,6.0624218411359
1043,8767,153,238,167,249,False,160.0,243.5,5.22015325445528
1043,8865,144,12,164,20,False,154.0,16.0,1.32521633973757
1043,8866,529,158,539,179,False,534.0,168.5,4.47213595499958
1043,8869,450,260,468,282,False,459.0,271.0,9.5524865872714
1043,8892,14,109,29,117,False,21.5,113.0,2.0
1043,8914,75,125,87,146,False,81.0,135.5,4.30116263352131
1043,8929,287,397,296,426,False,291.5,411.5,9.05538513813742
1043,8932,108,208,136,224,False,122.0,216.0,7.81024967590665
1043,8943,451,349,470,369,False,460.5,359.0,5.40832691319598
1043,8971,5,154,20,177,False,12.5,165.5,2.53448438762426
1043,8991,37,313,54,333,False,45.5,323.0,4.00867115693523
1043,8994,13,104,25,130,False,19.0,117.0,3.92286743197994
1043,8997,216,140,229,152,False,222.5,146.0,2.0
1043,9001,370,400,386,412,False,378.0,406.0,4.0
1043,9009,32,146,52,165,False,42.0,155.5,3.90512483795333
1043,9016,401,452,433,465,False,417.0,458.5,9.01387818865997
1043,9019,335,311,372,325,False,353.5,318.0,9.65660395791398
1043,9021,427,307,442,317,False,434.5,312.0,7.76208734813001
1043,9022,49,318,58,343,False,53.5,330.5,10.0498756211209
1043,9025,372,217,394,233,False,383.0,225.0,3.57848509226398
1043,9026,428,185,451,200,False,439.5,192.5,8.54400374531753
1043,9043,455,419,477,438,False,466.0,428.5,2.82842712474619
1043,9044,146,12,159,20,False,152.5,16.0,2.12132034355964
1043,9047,53,62,65,86,False,59.0,74.0,1.43372087784044
1043,9049,13,340,24,369,False,18.5,354.5,9.7082439194738
