frame,ID,xmin,ymin,xmax,ymax,remove,x,y,velocity
708,2264,553,145,563,165,False,558.0,155.0,3.94603352184894
708,2893,520,48,530,66,False,525.0,57.0,2.5
708,3920,402,405,414,422,False,408.0,413.5,3.76040223912283
708,4286,346,245,372,260,False,359.0,252.5,0.353553390593274
708,4338,209,135,225,158,False,217.0,146.5,2.82842712474619
708,4526,488,416,502,437,False,495.0,426.5,5.0
708,4817,489,365,500,387,False,494.5,376.0,6.02079728939615
708,4878,66,244,82,260,False,74.0,252.0,2.76812210713328
708,5017,205,153,224,166,False,214.5,159.5,2.49060735564641
708,5018,468,302,488,317,False,478.0,309.5,3.64005494464026
708,5094,27,167,57,178,False,42.0,172.5,1.80277563773199
708,5095,350,257,379,269,False,364.5,263.0,3.20559340553861
708,5151,479,303,491,328,False,485.0,315.5,2.65753645318366
708,5199,402,403,415,419,False,408.5,411.0,0.0
708,5266,269,126,280,146,False,274.5,136.0,4.27200187265877
708,5381,363,253,389,274,False,376.0,263.5,2.9334175072098
708,5409,477,0,487,10,False,482.0,5.0,0.990025872759626
708,5431,-1,140,17,158,False,8.0,149.0,2.01284934856039
708,5539,0,144,12,173,False,6.0,158.5,4.88940180390199
708,5559,49,96,63,125,False,56.0,110.5,0.384654629081036
708,5576,482,296,496,320,False,489.0,308.0,2.0
708,5660,35,236,49,262,False,42.0,249.0,4.97202920145943
708,5669,170,167,187,195,False,178.5,181.0,10.0124921972504
708,5677,191,175,209,196,False,200.0,185.5,8.74642784226795
708,5758,1,136,22,155,False,11.5,145.5,8.13941029804985
708,5763,367,353,399,364,False,383.0,358.5,6.57647321898295
708,5765,397,159,427,169,False,412.0,164.0,13.8293166859393
708,5769,477,210,490,233,False,483.5,221.5,2.12132034355964
708,5780,173,12,189,30,False,181.0,21.0,2.5
708,5781,129,106,148,127,False,138.5,116.5,11.71537451386
708,5787,48,107,59,130,False,53.5,118.5,6.08789783094296
708,5793,80,290,90,314,False,85.0,302.0,5.02493781056044
