frame,ID,xmin,ymin,xmax,ymax,remove,x,y,velocity
2757,17998,421,260,445,273,False,433.0,266.5,0.0
2757,22960,433,319,450,342,False,441.5,330.5,3.20156211871642
2757,23263,285,227,308,239,False,296.5,233.0,4.92442890089805
2757,23545,225,327,243,346,False,234.0,336.5,3.86005181312376
2757,23621,420,452,438,464,False,429.0,458.0,1.4142135623731
2757,23824,440,312,458,334,False,449.0,323.0,7.10633520177595
2757,23911,69,160,81,186,False,75.0,173.0,3.16227766016838
2757,23927,292,305,304,335,False,298.0,320.0,8.63133825081603
2757,23932,491,209,499,228,False,495.0,218.5,8.0156097709407
2757,23934,178,216,198,238,False,188.0,227.0,9.19238815542512
2757,23936,141,114,171,131,False,156.0,122.5,6.10327780786685
2757,23943,525,291,534,307,False,529.5,299.0,4.0
2757,23945,4,119,20,137,False,12.0,128.0,1.11803398874989
2757,23953,63,356,73,368,False,68.0,362.0,1.14341504239872
