frame,ID,xmin,ymin,xmax,ymax,remove,x,y,velocity
956,4001,435,418,446,431,False,440.5,424.5,2.91547594742265
956,4286,483,92,503,106,False,493.0,99.0,8.06225774829855
956,5199,531,196,545,211,False,538.0,203.5,2.5
956,6038,401,405,414,420,False,407.5,412.5,1.0
956,6374,340,199,354,227,False,347.0,213.0,4.52769256906871
956,6643,500,403,513,421,False,506.5,412.0,0.626959737460624
956,7205,50,357,58,370,False,54.0,363.5,1.29436719856024
956,7515,26,156,45,167,False,35.5,161.5,10.3077640640442
956,7619,534,200,552,209,False,543.0,204.5,2.23606797749979
956,7760,362,246,383,264,False,372.5,255.0,0.707106781186548
956,7768,515,379,527,399,False,521.0,389.0,0.117851130197758
956,7896,26,158,41,174,False,33.5,166.0,2.5
956,8048,26,155,40,177,False,33.0,166.0,1.80277563773199
956,8085,114,81,146,94,False,130.0,87.5,3.53553390593274
956,8095,449,353,476,373,False,462.5,363.0,6.7000466416287
956,8100,336,212,350,231,False,343.0,221.5,5.59016994374947
956,8137,423,321,435,347,False,429.0,334.0,1.11803398874989
956,8175,483,94,503,107,False,493.0,100.5,5.3851648071345
956,8177,351,192,366,225,False,358.5,208.5,7.15891053163818
956,8181,133,269,155,281,False,144.0,275.0,4.0
956,8203,416,358,433,372,False,424.5,365.0,4.94974746830583
956,8205,448,375,467,384,False,457.5,379.5,6.08276253029822
956,8211,346,112,369,120,False,357.5,116.0,5.7716981903076
956,8221,9,214,18,235,False,13.5,224.5,5.59016994374947
956,8226,482,250,499,262,False,490.5,256.0,8.32165848854662
956,8227,440,244,450,271,False,445.0,257.5,8.06225774829855
956,8228,145,179,164,201,False,154.5,190.0,6.26498204307083
956,8229,40,208,55,232,False,47.5,220.0,8.32165848854662
956,8230,202,146,211,171,False,206.5,158.5,9.21954445729289
956,8238,359,181,368,203,False,363.5,192.0,2.69837914311536
956,8241,235,330,248,344,False,241.5,337.0,3.60555127546399
