frame,ID,xmin,ymin,xmax,ymax,remove,x,y,velocity
3424,23461,482,19,492,34,False,487.0,26.5,0.833333333333333
3424,26018,504,121,518,139,False,511.0,130.0,2.5
3424,26294,477,184,496,206,False,486.5,195.0,0.305142990904197
3424,26956,396,398,409,413,False,402.5,405.5,0.0
3424,27575,358,141,374,168,False,366.0,154.5,0.5
3424,28447,355,154,368,162,False,361.5,158.0,0.0
3424,28543,296,376,304,393,False,300.0,384.5,3.7509258116423
3424,28657,355,155,371,163,False,363.0,159.0,1.0
3424,28734,159,185,173,213,False,166.0,199.0,10.3077640640442
3424,28748,380,437,400,449,False,390.0,443.0,3.35410196624968
3424,28947,502,288,522,297,False,512.0,292.5,9.01387818865997
3424,28974,334,422,351,431,False,342.5,426.5,4.60977222864644
3424,28983,293,318,304,346,False,298.5,332.0,6.02079728939615
3424,28989,365,460,372,481,False,368.5,470.5,3.53553390593274
3424,28992,432,438,440,457,False,436.0,447.5,7.15891053163818
3424,28993,194,98,211,112,False,202.5,105.0,5.8309518948453
3424,28999,30,112,50,134,False,40.0,123.0,3.90512483795333
3424,29000,196,46,216,62,False,206.0,54.0,5.65685424949238
3424,29003,481,66,491,90,False,486.0,78.0,6.08276253029822
