frame,ID,xmin,ymin,xmax,ymax,remove,x,y,velocity
2843,21293,356,156,371,164,False,363.5,160.0,0.353553390593274
2843,21357,525,307,537,324,False,531.0,315.5,0.147058823529412
2843,24109,465,434,486,451,False,475.5,442.5,1.4142135623731
2843,24247,282,239,296,253,False,289.0,246.0,6.02079728939615
2843,24314,471,175,481,200,False,476.0,187.5,4.60977222864644
2843,24326,554,128,564,147,False,559.0,137.5,8.0156097709407
2843,24416,472,388,481,405,False,476.5,396.5,2.91547594742265
2843,24433,466,432,487,453,False,476.5,442.5,1.92073842860268
2843,24513,494,63,510,82,False,502.0,72.5,2.50449595727364
2843,24519,426,261,437,286,False,431.5,273.5,8.5146931829632
2843,24537,251,265,275,276,False,263.0,270.5,6.0
2843,24542,104,116,119,126,False,111.5,121.0,6.18465843842649
2843,24543,429,68,444,81,False,436.5,74.5,0.5
2843,24546,10,142,22,171,False,16.0,156.5,0.707106781186548
2843,24552,261,229,273,255,False,267.0,242.0,3.80788655293195
2843,24554,15,218,31,238,False,23.0,228.0,5.31507290636732
2843,24555,81,253,99,278,False,90.0,265.5,3.90512483795333
2843,24556,307,262,317,288,False,312.0,275.0,6.57647321898295
2843,24559,371,216,390,242,False,380.5,229.0,8.5
2843,24564,471,393,478,410,False,474.5,401.5,1.5
2843,24566,104,42,124,53,False,114.0,47.5,7.21110255092798
2843,24568,207,137,223,155,False,215.0,146.0,7.43303437365925
2843,24571,91,73,112,92,False,101.5,82.5,6.40312423743285
2843,24578,348,463,379,477,False,363.5,470.0,1.58113883008419
2843,24584,270,347,287,365,False,278.5,356.0,6.70820393249937
