frame,ID,xmin,ymin,xmax,ymax,remove,x,y,velocity
3690,30258,276,294,295,321,False,285.5,307.5,6.6132708671655
3690,30287,336,104,352,112,False,344.0,108.0,6.27347661793201
3690,30301,184,247,198,275,False,191.0,261.0,5.02493781056044
3690,30318,469,40,480,62,False,474.5,51.0,1.80277563773199
3690,30348,128,82,142,102,False,135.0,92.0,5.65685424949238
3690,30361,89,238,109,259,False,99.0,248.5,3.62836051130535
3690,30376,20,330,37,355,False,28.5,342.5,7.64852927038918
3690,30400,482,0,490,14,False,486.0,7.0,1.25339046363094
3690,30485,311,284,326,304,False,318.5,294.0,7.43303437365925
3690,30490,470,38,490,47,False,480.0,42.5,0.5
3690,30549,356,156,369,163,False,362.5,159.5,1.0
3690,30553,-2,342,25,354,False,11.5,348.0,0.707106781186548
3690,30558,241,292,260,308,False,250.5,300.0,2.5
3690,30560,150,226,179,236,False,164.5,231.0,9.51314879522022
3690,30561,423,163,434,182,False,428.5,172.5,5.40832691319598
3690,30563,373,204,391,229,False,382.0,216.5,7.28010988928052
