frame,ID,xmin,ymin,xmax,ymax,remove,x,y,velocity
3210,23710,458,447,472,462,False,465.0,454.5,0.166666666666667
3210,24787,527,205,539,224,False,533.0,214.5,4.0
3210,26552,464,199,475,227,False,469.5,213.0,1.0
3210,26808,177,371,198,387,False,187.5,379.0,0.0
3210,27106,493,321,502,341,False,497.5,331.0,5.09901951359278
3210,27285,235,122,250,129,False,242.5,125.5,7.64419213974817
3210,27353,336,289,364,305,False,350.0,297.0,4.27200187265877
3210,27414,293,151,304,171,False,298.5,161.0,9.9247166206396
3210,27415,235,118,244,143,False,239.5,130.5,13.1529464379659
3210,27418,324,102,345,114,False,334.5,108.0,6.04152298679729
3210,27422,207,121,225,142,False,216.0,131.5,6.80073525436772
3210,27426,424,415,440,423,False,432.0,419.0,3.53553390593274
3210,27434,339,234,360,246,False,349.5,240.0,11.5433963806152
3210,27435,455,431,471,440,False,463.0,435.5,2.23606797749979
3210,27440,490,76,505,95,False,497.5,85.5,8.20060973342836
3210,27441,378,149,409,160,False,393.5,154.5,8.86002257333467
