frame,ID,xmin,ymin,xmax,ymax,remove,x,y,velocity
723,3590,60,277,74,287,False,67.0,282.0,2.54950975679639
723,4286,349,244,374,260,False,361.5,252.0,0.5
723,5056,473,287,481,299,False,477.0,293.0,3.76536911008036
723,5088,70,451,79,470,False,74.5,460.5,3.32055645737086
723,5199,411,406,426,422,False,418.5,414.0,1.0
723,5238,536,347,547,365,False,541.5,356.0,2.22955469262896
723,5431,9,131,27,152,False,18.0,141.5,2.06155281280883
723,5503,472,396,486,425,False,479.0,410.5,9.5524865872714
723,5510,10,141,20,157,False,15.0,149.0,1.5
723,5608,307,201,323,226,False,315.0,213.5,6.32455532033676
723,5611,165,219,187,231,False,176.0,225.0,2.58287630365838
723,5658,187,167,207,177,False,197.0,172.0,1.11803398874989
723,5674,172,214,189,230,False,180.5,222.0,3.80788655293195
723,5686,465,288,479,312,False,472.0,300.0,0.822059152372869
723,5765,524,188,551,199,False,537.5,193.5,8.24621125123532
723,5766,289,332,268,319,False,278.5,325.5,4.74341649025257
723,5769,465,169,476,194,False,470.5,181.5,3.64005494464026
723,5781,55,184,73,202,False,64.0,193.0,7.07106781186548
723,5922,40,145,58,162,False,49.0,153.5,3.20156211871642
723,5923,159,79,169,99,False,164.0,89.0,6.96419413859206
723,5924,462,114,473,144,False,467.5,129.0,8.0
723,5929,267,312,287,319,False,277.0,315.5,4.5
723,5931,524,103,534,131,False,529.0,117.0,4.60977222864644
723,5934,12,207,40,223,False,26.0,215.0,2.23606797749979
723,5946,486,360,498,372,False,492.0,366.0,0.5
723,5947,97,272,125,284,False,111.0,278.0,4.27200187265877
723,5951,42,243,53,269,False,47.5,256.0,7.28010988928052
723,5960,153,4,171,13,False,162.0,8.5,4.12310562561766
723,5965,85,230,97,255,False,91.0,242.5,7.15891053163818
