frame,ID,xmin,ymin,xmax,ymax,remove,x,y,velocity
4004,31525,533,171,543,196,False,538.0,183.5,1.11803398874989
4004,32124,483,249,492,277,False,487.5,263.0,8.06225774829855
4004,32279,345,172,360,190,False,352.5,181.0,3.53553390593274
4004,32338,167,171,195,189,False,181.0,180.0,6.36396103067893
4004,32345,0,172,12,181,False,6.0,176.5,2.0686985978844
4004,32540,101,97,114,118,False,107.5,107.5,10.7354552767919
4004,32613,318,372,329,393,False,323.5,382.5,7.63216876123687
4004,32625,541,150,548,171,False,544.5,160.5,5.57025832235613
4004,32630,334,314,366,326,False,350.0,320.0,7.61577310586391
4004,32632,178,243,195,269,False,186.5,256.0,8.74642784226795
4004,32635,135,181,161,192,False,148.0,186.5,11.5433963806152
4004,32639,177,169,193,183,False,185.0,176.0,5.1478150704935
4004,32640,18,147,27,170,False,22.5,158.5,3.04138126514911
4004,32642,482,69,492,95,False,487.0,82.0,8.24621125123532
4004,32643,349,465,374,474,False,361.5,469.5,7.90569415042095
4004,32644,464,80,476,104,False,470.0,92.0,6.18465843842649
4004,32649,432,438,450,452,False,441.0,445.0,2.91547594742265
4004,32659,505,195,520,204,False,512.5,199.5,5.09901951359278
4004,32665,349,386,360,412,False,354.5,399.0,10.5
4004,32668,38,309,59,323,False,48.5,316.0,6.9462219947249
