frame,ID,xmin,ymin,xmax,ymax,remove,x,y,velocity
3423,25807,437,191,458,215,False,447.5,203.0,0.707106781186548
3423,26018,504,119,518,136,False,511.0,127.5,2.0
3423,26956,396,398,409,413,False,402.5,405.5,0.0
3423,27575,358,142,374,168,False,366.0,155.0,0.707106781186547
3423,28228,488,30,501,54,False,494.5,42.0,3.60555127546399
3423,28447,355,154,368,162,False,361.5,158.0,0.0
3423,28645,0,345,13,366,False,6.5,355.5,4.66718333780043
3423,28657,354,155,370,163,False,362.0,159.0,0.333333333333333
3423,28734,161,195,176,223,False,168.5,209.0,10.4403065089106
3423,28748,378,436,396,447,False,387.0,441.5,6.5
3423,28800,545,90,559,112,False,552.0,101.0,1.4142135623731
3423,28947,493,291,514,300,False,503.5,295.5,8.24621125123532
3423,28974,329,423,347,432,False,338.0,427.5,4.27200187265877
3423,28983,292,324,304,352,False,298.0,338.0,5.0
3423,28989,364,455,372,479,False,368.0,467.0,5.0
3423,28992,431,446,438,463,False,434.5,454.5,7.15891053163818
3423,28993,199,95,216,109,False,207.5,102.0,5.8309518948453
3423,28999,29,111,46,129,False,37.5,120.0,3.90512483795333
3423,29000,200,50,220,66,False,210.0,58.0,5.65685424949238
