frame,ID,xmin,ymin,xmax,ymax,remove,x,y,velocity
851,4245,480,427,498,448,False,489.0,437.5,1.7
851,4286,357,248,381,264,False,369.0,256.0,0.5
851,4870,52,64,64,81,False,58.0,72.5,1.11803398874989
851,5199,510,377,529,402,False,519.5,389.5,1.80277563773199
851,5238,473,127,487,147,False,480.0,137.0,5.65685424949238
851,5422,18,290,35,307,False,26.5,298.5,2.91547594742265
851,5559,231,251,244,278,False,237.5,264.5,4.04447496935978
851,6038,400,405,415,421,False,407.5,413.0,0.0
851,6075,441,428,457,461,False,449.0,444.5,6.40312423743285
851,6142,513,377,528,399,False,520.5,388.0,1.80277563773199
851,6201,195,161,208,190,False,201.5,175.5,2.47538906445192
851,6297,309,370,328,381,False,318.5,375.5,1.0
851,6543,158,371,175,381,False,166.5,376.0,1.11803398874989
851,6614,314,375,325,391,False,319.5,383.0,2.91547594742265
851,6723,484,300,497,327,False,490.5,313.5,7.76208734813001
851,6738,164,263,180,283,False,172.0,273.0,3.53286555833284
851,6777,522,178,546,190,False,534.0,184.0,9.19238815542512
851,6792,310,375,336,386,False,323.0,380.5,1.80277563773199
851,6802,518,155,526,179,False,522.0,167.0,9.01387818865997
851,6849,157,261,180,279,False,168.5,270.0,2.23606797749979
851,6898,253,239,276,256,False,264.5,247.5,4.95093915024087
851,7018,106,154,122,180,False,114.0,167.0,2.18414921937582
851,7052,201,156,214,180,False,207.5,168.0,5.3851648071345
851,7116,153,165,181,176,False,167.0,170.5,4.5
851,7141,505,294,526,305,False,515.5,299.5,2.23606797749979
851,7146,426,358,451,368,False,438.5,363.0,8.55862138431185
851,7163,505,260,529,271,False,517.0,265.5,3.16227766016838
