frame,ID,xmin,ymin,xmax,ymax,remove,x,y,velocity
2187,12184,396,401,410,419,False,403.0,410.0,0.5
2187,15217,305,289,320,315,False,312.5,302.0,5.22015325445528
2187,15899,445,458,466,475,False,455.5,466.5,0.948683298050514
2187,15973,20,206,33,235,False,26.5,220.5,4.3051971176965
2187,17674,455,461,470,479,False,462.5,470.0,1.20104121494643
2187,17720,453,146,466,169,False,459.5,157.5,4.60977222864644
2187,17960,417,254,446,269,False,431.5,261.5,0.0
2187,17971,480,4,498,24,False,489.0,14.0,1.7950549357115
2187,17998,419,255,444,268,False,431.5,261.5,0.5
2187,18049,6,361,16,383,False,11.0,372.0,0.62962962962963
2187,18410,487,240,498,260,False,492.5,250.0,2.0
2187,18560,363,137,373,156,False,368.0,146.5,6.2842936706344
2187,18784,489,244,507,261,False,498.0,252.5,3.99544879971088
2187,18917,204,165,215,190,False,209.5,177.5,4.7610333197327
2187,18985,387,326,399,354,False,393.0,340.0,9.01387818865997
2187,19022,106,271,117,294,False,111.5,282.5,7.90569415042095
2187,19054,73,129,111,143,False,92.0,136.0,3.16227766016838
2187,19058,7,349,17,376,False,12.0,362.5,6.57647321898295
