frame,ID,xmin,ymin,xmax,ymax,remove,x,y,velocity
1642,10792,331,257,344,281,False,337.5,269.0,3.98630467977549
1642,10929,354,452,370,462,False,362.0,457.0,3.5
1642,11366,222,276,248,296,False,235.0,286.0,1.81043687017793
1642,12184,488,104,508,125,False,498.0,114.5,1.25623445264011
1642,12414,433,269,444,281,False,438.5,275.0,6.80073525436772
1642,13162,491,104,513,116,False,502.0,110.0,1.5
1642,13646,493,169,514,191,False,503.5,180.0,3.60555127546399
1642,13795,371,271,389,282,False,380.0,276.5,4.40014818072593
1642,13848,521,55,536,86,False,528.5,70.5,18.3575597506858
1642,13889,398,403,414,419,False,406.0,411.0,0.0
1642,13919,387,256,398,276,False,392.5,266.0,1.20185042515466
1642,13929,308,122,330,134,False,319.0,128.0,2.9465780975917
1642,14086,451,451,470,461,False,460.5,456.0,3.35410196624968
1642,14104,463,343,486,352,False,474.5,347.5,12.0933866224478
1642,14112,359,223,370,248,False,364.5,235.5,16.140012391569
1642,14123,308,190,319,217,False,313.5,203.5,11.6726175299288
1642,14138,77,239,88,267,False,82.5,253.0,5.59016994374947
1642,14142,313,274,338,286,False,325.5,280.0,3.04138126514911
1642,14151,233,283,244,308,False,238.5,295.5,8.06225774829855
