frame,ID,xmin,ymin,xmax,ymax,remove,x,y,velocity
2611,12184,398,400,410,418,False,404.0,409.0,0.353553390593274
2611,17998,422,258,447,273,False,434.5,265.5,0.5
2611,19381,21,284,37,310,False,29.0,297.0,2.69258240356725
2611,19654,400,440,414,453,False,407.0,446.5,1.58113883008419
2611,20183,491,27,510,37,False,500.5,32.0,0.632764272853643
2611,20755,24,219,39,239,False,31.5,229.0,5.65685424949238
2611,21293,355,155,370,163,False,362.5,159.0,0.5
2611,21436,49,63,62,81,False,55.5,72.0,0.229061423645426
2611,21918,473,25,494,48,False,483.5,36.5,3.53553390593274
2611,22069,267,135,288,156,False,277.5,145.5,2.96022181992169
2611,22111,442,78,451,99,False,446.5,88.5,0.0
2611,22345,578,330,595,337,False,586.5,333.5,1.0
2611,22348,266,234,281,255,False,273.5,244.5,8.90224690738243
2611,22356,224,106,234,128,False,229.0,117.0,3.90710021611494
2611,22428,11,160,32,169,False,21.5,164.5,2.54950975679639
2611,22470,479,31,487,42,False,483.0,36.5,2.23606797749979
2611,22476,44,115,58,146,False,51.0,130.5,1.24197423483742
2611,22710,222,172,234,203,False,228.0,187.5,7.83259151213175
2611,22726,517,285,523,303,False,520.0,294.0,4.4111231917166
2611,22744,134,157,148,185,False,141.0,171.0,11.1803398874989
2611,22746,429,131,447,157,False,438.0,144.0,12.0830459735946
2611,22752,452,316,478,326,False,465.0,321.0,15.5
2611,22761,0,359,8,375,False,4.0,367.0,0.138675049056307
2611,22790,27,171,45,182,False,36.0,176.5,6.18465843842649
2611,22791,31,100,54,115,False,42.5,107.5,5.31507290636732
2611,22812,495,33,517,53,False,506.0,43.0,5.31507290636732
2611,22818,25,226,45,247,False,35.0,236.5,8.60232526704263
2611,22826,171,27,197,37,False,184.0,32.0,13.1529464379659
