frame,ID,xmin,ymin,xmax,ymax,remove,x,y,velocity
3405,23461,481,20,490,36,False,485.5,28.0,0.707106781186548
3405,23710,528,312,538,334,False,533.0,323.0,1.0
3405,27575,352,153,367,179,False,359.5,166.0,0.707106781186548
3405,28228,481,10,498,34,False,489.5,22.0,0.0
3405,28235,450,205,475,216,False,462.5,210.5,1.0
3405,28387,31,287,57,302,False,44.0,294.5,2.9311835040976
3405,28447,354,154,370,164,False,362.0,159.0,0.0
3405,28476,184,38,193,58,False,188.5,48.0,12.5399362039845
3405,28800,525,72,538,92,False,531.5,82.0,5.8309518948453
3405,28816,436,308,458,325,False,447.0,316.5,8.32165848854662
3405,28834,225,116,236,145,False,230.5,130.5,14.142135623731
3405,28849,422,132,445,142,False,433.5,137.0,7.15891053163818
3405,28896,320,347,343,360,False,331.5,353.5,10.1242283656583
